id_str,text,class
785098036586221568,VÍDEO: “La mejor forma de salvar la AEE es destruirla” | Conoce las propuestas ambientales de Alexandra Lúgaro… ,USA
785093345408233472,[EDITORIAL] En deuda las naciones con el pueblo de Haití -  ,USA
785087419213287424,"“Un barco está seguro en el puerto, pero para eso no son los barcos”, William G.T. Shedd | ¡Buen día! CitaAM -… ",USA
784962308724232192,En ventaja Chicago hacia la Bahía -  ,USA
784956455401074688,[ACTUALIZACIÓN] Los tres primeros de los 12 vagones del convoy se descarrilaron | Mira el vídeo -… ,USA
784948677659889664,[AHORA] Se descarrila tren al este de Nueva York -  ,USA
784945197633253376,Encuentran descuartizados a tres estudiantes desaparecidos en Veracruz -  ,USA
784938154805465092,¿En qué consiste la enfermedad que mató a Robin Williams? -  ,USA
784931863588511745,Ronquidos disminuyen la calidad de vida -  ,USA
784924896233009152,Hombre agrede a su pareja en Utuado -  ,USA
784913334885715968,[ACTUALIZACIÓN] Dos policías mueren en tiroteo en California -  ,USA
784904903638470656,Ataque aéreo deja 140 muertos en Yemen -  ,USA
784900852334989312,Publican “teaser” de Power Rangers -  ,USA
784894457682366464,Nuevo virus amenaza a usuarios de Facebook Messenger -  ,USA
784889834787569664,Balean a tres policías en California -  ,USA
784884595787386881,Acusado por fraude de Westernbank llevaba larga trifulca con el banco -  ,USA
784878000999325696,Miles esperan por una vivienda en un residencial público | Conoce cuál es el proceso para solicitar los servicios -… ,USA
784873471851368448,Partidos intensifican campaña a un mes de las elecciones -  ,USA
784865347929157632,¡Aún estás a tiempo para participar del certamen de cuento! -  ,USA
784861905999450112,[VIDEO] Julián Gil y Marjorie de Sousa revelan sexo de su bebé -  ,USA
784858842907549696,Esto fue lo que tuvo que decir @MELANIATRUMP del polémico vídeo de su esposo @realDonaldTrump -… ,USA
784853374034259968,Sigue sumando el premio de la Loto -  ,USA
784849599328579584,Gran Bretaña advierte también sobre payasos amenazantes - ,USA
784845824874389504,Disfruta del concierto de @fielalavega en El Nuevo Día -  ,USA
784842047081574400,Tendencias para esta Navidad -  ,USA
784838276234432512,Billy Bush fustigado junto con Trump -  ,USA
784834497317523457,DC Comics estrena Batman y la Mujer Maravilla -  ,USA
784830732233351168,Continuará la saga de Anaudi Hernández -  ,USA
784830081210339328,Matthew castiga con fuertes lluvias y marejada a Carolina del Sur -  ,USA
784826414889443329,Arranca la batalla por los bonos de Cofina -  ,USA
784817091383656448,Detenida madre de niña encontrada sola en residencia de Bayamón -  ,USA
784808387007557632,[VIDEO] Donald Trump afirma que hay “cero posibilidades” de renunciar -  ,USA
784803946455891968,Crónica: El drama de Manhattan | El libreto fue seguido a la perfección -  ,USA
784798614367313920,¿Cuál es el papel de la tasación en transacciones hipotecarias y cómo puede afectar el precio? Aquí te decimos -… ,USA
784792824382316544,[COLUMNA] Huracán azota campaña de Donald Trump -  ,USA
784784603005366272,Matthew toca tierra en Carolina del Sur -  ,USA
784780147043950592,Derrick Rose dice que asumió que mujer consintió a sexo -  ,USA
784772934577500162,[VIDEOS] Donald Trump se gana el desprecio de los republicanos | ¿Escuchaste su disculpa? -   ,USA
784767226020634624,Centro comercial de Montehiedra se transforma para atraer al turista -  ,USA
784761299636932608,[VIDEO] Yandel alborota el Choliseo -  ,USA
784755239702278144,[Vídeo] Boricua Javier Báez se viste de héroe en triunfo de Chicago -  ,USA
784750194281832448,[Columna] En la alianza de los partidos pequeños está la fuerza -  ,USA
784746417168478208,Bajo lupa del contralor electoral -  ,USA
784742643943084032,“No les queda ni esperanza” -  ,USA
784738868180377601,Por si no lo viste anoche. Aquí el mini concierto que Fiel a la Vega dio en @ElNuevoDia -  ,USA
784735093080231936,"[Horóscopo] Libra: Surgirán retos, decepciones, pero tendrás el poder para vencerlo todo -  ",USA
784731419524288520,[Editorial] Veredicto en contra de la corrupción e impunidad -  ,USA
784725027069501440,"“La vida es una aventura desafiante o nada en absoluto”, Helen Keller | ¡Buen día!  CitaAM -… ",USA
784613799508713472,[VIDEO] @yandeloficial enciende el Coliseo de Puerto Rico -  ,USA
784607118112546816,[VIDEO] Boricua Javier Báez se viste de héroe en triunfo de Chicago -  ,USA
784601099978301440,Arrestan al director de  por tráfico sexual de menores -  ,USA
784594918492692480,Filtran discursos privados de @HillaryClinton -  ,USA
784591819686412289,Irá a la cárcel por abandonar a sus perros pitbull -  ,USA
784588076161073152,Revisa los números de Lotería Electrónica de esta noche -  ,USA
784585128517435396,Tormenta Nicole pierde fuerzas -  ,USA
784580891377078272,Cuatro muertos por paso de Matthew en Florida -  ,USA
784576700529213442,Galaxy Note 7 se incendia en avión y en un sitio peculiar -  ,USA
784574123745898497,CasoAnaudi Aquí contratos que se dieron en la Administración de Desarrollo Laboral -  ,USA
784569413731291136,[VIDEOS] Bajo agua Daytona Beach -  ,USA
784558688686182400,Optómetras de la Isla buscarán vías para enmendar ley de profesión -  ,USA
784550981908455424,Dos muertos por paso de Matthew en Florida -  ,USA
784546674479865915,Identifican pandilla que mantenía cementerio de vehículos robados -   ,USA
784539845985173504,Cántame: ¿Recuerdas “El Wanabí”? | Conéctate al concierto que ofreció @fielalavega en @ElNuevoDia -… ,USA
784535394859806720,Reportan cuatro asesinatos en San Juan -  ,USA
784530060585959424,Trump se disculpa por comentarios sobre mujeres -  ,USA
784519812672172032,Observatorio de Arecibo celebra Noche Astronómica -  ,USA
784513133532426240,Azulejos a un triunfo de avanzar a la final -  ,USA
784507813263355904,Habilitan centro de acopio en la Isla para víctimas de Matthew en Haití -  ,USA
784501798073606144,Gobernador asegura que no es la Junta la que gobierna el País -  ,USA
784498215760515072,Luis Rivera se convierte en padre -  ,USA
784492404984295424,[AHORA] Junta Fiscal pide intervenir en demandas de acreedores del Gobierno -  ,USA
784488051019882498,Los aeropuertos internacionales Reanudan poco a poco los vuelos a Florida -  ,USA
784481917299068928,A tiempo para participar del certamen de cuento -  ,USA
784477142943866880,Aumentan a más de 800 las muertes en Haití por Matthew -  ,USA
784473832207757313,[DETALLES] La palabra culpable retumbó 14 veces en la sala 3 del Tribunal Federal esta mañana   -… ,USA
784469576746622976,[VIDEO] Gobernador sobre veredicto en caso de corrupción: “Las manzanas podridas siempre van a llamar la atención”… ,USA
784460161280675840,[COLUMNA] La corrupción se gesta en cuartos oscuros -  ,USA
784453571114774528,Mike Rosario pasa a los Piratas desde Santurce -  ,USA
784446831451213824,Se reporta en la Isla la sexta muerte asociada al zika -  ,USA
784444924754141184,Montehiedra ahora es un outlet -  ,USA
784440313418948608,Juez Besosa autoriza litigio aun con PROMESA -  ,USA
784433798968512516,Rituales boricuas para sobrevivir huracanes en Orlando -  ,USA
784432106508161024,RT @cynthia_lope: Los abogados aseguran q apelarán el veredicto y q en los próximos días presentarán mociones  d reconsideración,USA
784427951357988864,Ocupan millonario cargamento de cocaína -  ,USA
784425196996300800,EN VIVO: Desde el tribunal federal tras veredicto en caso de corrupción orquestado por Anaudi Hernández -… ,USA
784421721784725508,Censo federal busca hackers -  ,USA
784421385632231424,"RT @cynthia_lope: Apunta q los acusadxs no representan riesgo d fuga, ni peligro a la comunidad",USA
784421377386418176,RT @cynthia_lope: Juez Delgado rechaza la petición d reconsideración d Capó,USA
784420709690843136,RT @cynthia_lope: Los abogados reiteran q los acusadxs no representan riesgo d fuga y q no son riesgo para la comunidad,USA
784416625323761664,Conoce cuál es la pena máxima que enfrenta cada uno de los coacusados en el caso Anaudi -  ,USA
784415331125071872,RT @cynthia_lope: Delgado habla d la importancia d documento para el proceso d sentencia,USA
784415319985053696,RT @cynthia_lope: El juez menciona el informe presentencia,USA
784415305321754625,RT @cynthia_lope: Delgado indica q la lectura d sentencia será el 6 d febrero,USA
784414271530676224,RT @cynthia_lope: La mamá d Glenn llora desconsoladamente,USA
784414111505362945,RT @cynthia_lope: With this ladies and gentlemen the trial has concluded  dice a el juez Delgado,USA
784413254164418560,"RT @cynthia_lope: Uno x uno, los jurados se levantan y confirman al juez q ese es su veredicto",USA
784413175043063809,RT @cynthia_lope: Glenn Rivera llora y mueve la cabeza en desconcierto,USA
784413144630202368,"RT @cynthia_lope: Sally, Ivonne y Marielis se mantienen tranquilas. Serias",USA
784412848826961920,Culpables de todos los cargos a los cuatro acusados en el caso de corrupción encabezado por Anaudi Hernández -… ,USA
784412705826275330,RT @cynthia_lope: El jurado encontró a los 4 acusadxs culpables d los 14 cargos q enfrentan,USA
784412365177561088,RT @cynthia_lope: Jurado encuentra a Marielis Falcón culpable y a Glenn Rivera culpables,USA
784412131005345792,RT @cynthia_lope: Eran 7 cargos,USA
784411952869052416,RT @cynthia_lope: Jurado encuentra a Ivonne Falcón culpable d todos los cargos q enfrentaba,USA
784411838024790016,RT @cynthia_lope: Jurado encuentra a Sally López culpable d todos los cargos q enfrentaba,USA
784411517441540096,Culpable Sally López Martínez  ,USA
784410566429290497,RT @cynthia_lope: Juez Delgado evalúa los 4 laudos,USA
784410449743716352,"RT @cynthia_lope: La presidenta d jurado dice q hay veredicto, q es unánime",USA
784410097980100609,RT @cynthia_lope: Jurados entran a sala con rostros sombríos,USA
784409929075404800,"RT @cynthia_lope: Let's call the jury in, dice el juez x última vez",USA
784409638624034819,RT @cynthia_lope: Delgado indica q el jurado alcanzó un VEREDICTO,USA
784409316581269504,RT @cynthia_lope: Juez Delgado entra a sala,USA
784409145218785280,RT @cynthia_lope: Llega el jefe d FBI.,USA
784408763138650112,RT @cynthia_lope: Esperamos x el juez Delgado,USA
784407589715005444,RT @cynthia_lope: La tensión aumenta en sala. Hay 6 alguaciles,USA
784406605953589248,RT @cynthia_lope: Todas las partes están en sala. Se siente la ansiedad d la anticipación d veredicto,USA
784401991954944000,[Ahora] Hay veredicto en el caso de corrupción gubernamental vinculado a Anaudi Hernández. Detalles en breve -… ,USA
784401520867418112,RT @cynthia_lope: Hay VEREDICTO,USA
784401253325377536,Adriana Díaz y Brian Afanador ya comenzaron a trabajar -  ,USA
784400851611770880,RT @cynthia_lope: Jurado envía una nota. Fiscales entran a sala.,USA
784400447268200448,RT @cynthia_lope: Aquí la respuesta d juez Delgado ,USA
784400434353934336,RT @cynthia_lope: Aquí la pregunta q el jurado hizo al juez Delgado el pasado miércoles y q se respondió ayer casoAnaudi ,USA
784396783313006592,"[Columna]  “Para que el desamparo deje de ser tradición la paz merece un turno al bate, dondequiera” -… ",USA
784391808599982080,Botarán un millón de papeletas -  ,USA
784386719617396738,Andrés Jiménez: redirige su voz hacia la confrontación -  ,USA
784380308015554561,Prolongada deliberación en caso de corrupción gubernamental -  ,USA
784375222455635968,AON invierte millones en reclutamiento en la Isla -  ,USA
784371449662361600,[Vídeo] Muerte y desolación en Haití -  ,USA
784367788605308928,[Columna] Presidente Obama: “Deje que Oscar regrese a casa” -  ,USA
784362661802672128,Andrés Jiménez redirige su voz hacia la confrontación -  ,USA
784359032442097664,Presidente de Colombia gana el Nobel de la Paz -  ,USA
784355093609152512,Gobierno busca reformar proceso de permisos -  ,USA
784351313718943745,Matthew descarga fuertes vientos sobre Florida -  ,USA
784347547791863808,[EDITORIAL] Unidos en la causa justa por la paridad en salud -  ,USA
784339988817281024,[HOROSCOPO] Busca los números de la suerte según tu signo para jugarlos en la Loto -  ,USA
784332447517249536,"“Solo aquellos que arriesgan ir demasiado lejos pueden encontrar lo lejos que pueden llegar”, T. S. Eliot CitaAM -… ",USA
784240656235372544,Victoria de los Indios de @Indians ante los @RedSox -  ,USA
784235460541284352,.@zionylennoxpr ganan en los Latin American Music Awards -  ,USA
784224147677208576,Estudio acerca el pensamiento de simios al de los humanos -  ,USA
784217225930510336,Hijos de Jenni Rivera continúan su legado -  ,USA
784209394690994176,[OPINIÓN] Matthew por la Florida: Aquí no hay Yunque que lo detenga -  ,USA
784206802007175168,Aumenta la cifra de muertos en Haití tras impacto de Matthew  ,USA
784200165959671812,Presentarán cargos por asesinato en Hogar Crea de San Juan -  ,USA
784195678129958912,El huracán tiene vientos sostenidos de 130 mph | Observe el movimiento de Matthew -  ,USA
784191995451289601,Negocio boricua entre las 50 mejores barras del mundo -  ,USA
784187402906505216,Actriz de @OITNB se compromete con su novia | Mira la foto-  ,USA
784180270509363201,¿Te imaginas ser alérgico al agua? -  ,USA
784175377061064704,[CUÉNTAME] Vargas Vidot apuesta a la “anticampaña” -  ,USA
784171368157851648,.@POTUS declara estado de emergencia a Carolina del Sur -  ,USA
784166779501223937,Mayagüezano entre los indultados por @POTUS -  ,USA
784162528850882560,Matthew podría azotar dos veces Florida -  ,USA
784157084908519424,Listas las papeletas electorales -  ,USA
784152550761123841,Aumenta la cifra de muertos en Haití tras impacto de Matthew -  ,USA
784146385377464320,[FOTOGALERÍA] Incidencias ante el inminente paso de Matthew -  ,USA
784142425459601409,Aún sin veredicto el juicio federal por corrupción gubernamental -  ,USA
